trial,timestamp,phase,trial_kind,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,signal_energy,area_factor,post_noise_energy,overall,balanced_accuracy,one_vs_two_accuracy,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_balanced_accuracy,probe_one_vs_two_accuracy,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
11569,1789303089.734766,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00049,0.9898,0.00971,0.05891,2.10832,1.44,2.53932,0.819690552338145,0.8193338213082804,0.8323677095403631,0.95,0.94,0.942,9483,11569,0.793792740662809,0.80859375,0.8556149732620321,0.8295847750865052,0.827597778708231,0.8509316770186336,1.0,0.95,0.936,959,1156,0.7806267806267806,0.8446601941747572,0.8575063613231552,192,0.000135
11570,1789303089.7357442,dots_0_2_stage2_1,probe,0,2,2,1,1.0,0.00081,0.00242,0.99677,0.02353,1.98122,1.44,2.6164,0.8197061365600692,0.8193460739412352,0.832389289392379,0.95,0.94,0.942,9484,11570,0.793792740662809,0.80859375,0.8556517311608961,0.8297320656871219,0.8277183317020355,0.8511166253101737,1.0,0.95,0.936,960,1157,0.7806267806267806,0.8446601941747572,0.8578680203045685,0,0.0
11571,1789303089.7365518,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95819,0.01991,0.0219,0.20257,0.0,0.0,0.43111,0.8197217180883243,0.8193641480283013,0.832389289392379,0.95,0.94,0.942,9485,11571,0.7938469629240074,0.80859375,0.8556517311608961,0.8297320656871219,0.8277183317020355,0.8511166253101737,1.0,0.95,0.936,960,1157,0.7806267806267806,0.8446601941747572,0.8578680203045685,192,2.7e-05
11572,1789303089.7371724,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.9496,0.02504,0.02536,0.23463,0.0,0.0,0.66041,0.8197372969236087,0.8193822126126927,0.832389289392379,0.95,0.94,0.942,9486,11572,0.7939011566771819,0.80859375,0.8556517311608961,0.8297320656871219,0.8277183317020355,0.8511166253101737,1.0,0.95,0.936,960,1157,0.7806267806267806,0.8446601941747572,0.8578680203045685,192,4.9e-05
11573,1789303089.7377806,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95357,0.02287,0.02356,0.22005,0.0,0.0,0.48338,0.8197528730666206,0.8194002677019019,0.832389289392379,0.95,0.94,0.942,9487,11573,0.7939553219448094,0.80859375,0.8556517311608961,0.8297320656871219,0.8277183317020355,0.8511166253101737,1.0,0.95,0.936,960,1157,0.7806267806267806,0.8446601941747572,0.8578680203045685,192,3.4e-05
11574,1789303089.7383995,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00268,0.96877,0.02855,0.14813,2.05243,1.44,2.61217,0.8197684465180577,0.8194168785020407,0.8324108636890205,0.95,0.94,0.942,9488,11574,0.7939553219448094,0.8086435824004166,0.8556517311608961,0.8297320656871219,0.8277183317020355,0.8511166253101737,1.0,0.95,0.936,960,1157,0.7806267806267806,0.8446601941747572,0.8578680203045685,192,0.000384
11575,1789303089.7390378,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00023,0.96636,0.03341,0.14854,2.12641,1.44,2.5951,0.8197840172786177,0.8194334806552247,0.8324324324324325,0.95,0.94,0.942,9489,11575,0.7939553219448094,0.8086933888599688,0.8556517311608961,0.8297320656871219,0.8277183317020355,0.8511166253101737,1.0,0.95,0.936,960,1157,0.7806267806267806,0.8446601941747572,0.8578680203045685,192,0.000451
11576,1789303089.7400868,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00062,0.01129,0.98809,0.06703,1.96115,1.44,2.43152,0.8197995853489979,0.8194457270511558,0.8324539956247587,0.95,0.95,0.942,9490,11576,0.7939553219448094,0.8086933888599688,0.8556884703486892,0.8297320656871219,0.8277183317020355,0.8511166253101737,1.0,0.95,0.936,960,1157,0.7806267806267806,0.8446601941747572,0.8578680203045685,192,0.000153
11577,1789303089.740772,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.0003,0.02015,0.97955,0.10132,2.13578,1.44,2.536,0.8198151507298955,0.8194579672148242,0.832475553268142,0.95,0.96,0.942,9491,11577,0.7939553219448094,0.8086933888599688,0.8557251908396947,0.8297320656871219,0.8277183317020355,0.8511166253101737,1.0,0.95,0.936,960,1157,0.7806267806267806,0.8446601941747572,0.8578680203045685,192,0.000264
11578,1789303089.7416904,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00823,0.0767,0.91507,0.31766,1.98252,1.44,2.51669,0.8198307134220073,0.8194702011509865,0.8324971053647241,0.95,0.96,0.942,9492,11578,0.7939553219448094,0.8086933888599688,0.8557618926481811,0.8297320656871219,0.8277183317020355,0.8511166253101737,1.0,0.95,0.936,960,1157,0.7806267806267806,0.8446601941747572,0.8578680203045685,192,0.000976
11579,1789303089.7424767,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00119,0.88879,0.11002,0.35561,2.05174,1.44,2.63919,0.8198462734260299,0.8194867946639658,0.8325186519166452,0.95,0.96,0.942,9493,11579,0.7939553219448094,0.8087431693989071,0.8557618926481811,0.8297320656871219,0.8277183317020355,0.8511166253101737,1.0,0.95,0.936,960,1157,0.7806267806267806,0.8446601941747572,0.8578680203045685,192,0.001449
11580,1789303089.743099,dots_0_2_stage2_1,probe,0,0,0,1,1.0,0.95478,0.02276,0.02245,0.21552,0.0,0.0,0.55179,0.8198618307426597,0.8195048402654771,0.8325186519166452,0.95,0.96,0.944,9494,11580,0.7940094587493431,0.8087431693989071,0.8557618926481811,0.8298791018998273,0.8279260714931086,0.8511166253101737,1.0,0.96,0.936,961,1158,0.78125,0.8446601941747572,0.8578680203045685,0,0.0
11581,1789303089.9977832,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.0021,0.02252,0.97538,0.12269,1.95431,1.44,2.41043,0.819877385372593,0.8195170679788845,0.832540192926045,0.95,0.96,0.944,9495,11581,0.7940094587493431,0.8087431693989071,0.8557985757884028,0.8298791018998273,0.8279260714931086,0.8511166253101737,1.0,0.96,0.936,961,1158,0.78125,0.8446601941747572,0.8578680203045685,192,0.000294
11582,1789303089.9988594,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.0029,0.1574,0.8397,0.45469,1.85841,1.44,2.32683,0.8198929373165257,0.8195292894742833,0.8325617283950617,1.0,0.96,0.944,9496,11582,0.7940094587493431,0.8087431693989071,0.8558352402745996,0.8298791018998273,0.8279260714931086,0.8511166253101737,1.0,0.96,0.936,961,1158,0.78125,0.8446601941747572,0.8578680203045685,192,0.001806
11583,1789303089.9998894,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95255,0.02381,0.02364,0.22383,0.0,0.0,0.64063,0.8199084865751533,0.8195473255955731,0.8325617283950617,1.0,0.96,0.944,9497,11583,0.7940635671132125,0.8087431693989071,0.8558352402745996,0.8298791018998273,0.8279260714931086,0.8511166253101737,1.0,0.96,0.936,961,1158,0.78125,0.8446601941747572,0.8578680203045685,192,4.3e-05
11584,1789303090.000746,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00222,0.03639,0.96138,0.17202,1.93175,1.44,2.31057,0.8199240331491713,0.8195595408777053,0.8325832583258326,1.0,0.96,0.944,9498,11584,0.7940635671132125,0.8087431693989071,0.8558718861209964,0.8298791018998273,0.8279260714931086,0.8511166253101737,1.0,0.96,0.936,961,1158,0.78125,0.8446601941747572,0.8578680203045685,192,0.000444
11585,1789303090.001636,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00403,0.95967,0.0363,0.18211,1.90707,1.44,2.39165,0.8199395770392749,0.8195761257572233,0.8326047827204937,1.0,0.96,0.944,9499,11585,0.7940635671132125,0.808792924037461,0.8558718861209964,0.8298791018998273,0.8279260714931086,0.8511166253101737,1.0,0.96,0.936,961,1158,0.78125,0.8446601941747572,0.8578680203045685,192,0.000456
11586,1789303090.0025337,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95247,0.02545,0.02208,0.22402,0.0,0.0,0.59513,0.8199551182461592,0.8195941524057603,0.8326047827204937,1.0,0.96,0.944,9500,11586,0.7941176470588235,0.808792924037461,0.8558718861209964,0.8298791018998273,0.8279260714931086,0.8511166253101737,1.0,0.96,0.936,961,1158,0.78125,0.8446601941747572,0.8578680203045685,192,4.2e-05
11587,1789303090.0033228,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95315,0.02496,0.02189,0.22149,0.0,0.0,0.66992,0.8199706567705187,0.8196121695890053,0.8326047827204937,1.0,0.96,0.944,9501,11587,0.7941716986085586,0.808792924037461,0.8558718861209964,0.8298791018998273,0.8279260714931086,0.8511166253101737,1.0,0.96,0.936,961,1158,0.78125,0.8446601941747572,0.8578680203045685,192,4.5e-05
11588,1789303090.003936,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95224,0.02436,0.0234,0.22497,0.0,0.0,0.60475,0.819986192613048,0.8196301773144113,0.8326047827204937,1.0,0.96,0.944,9502,11588,0.7942257217847769,0.808792924037461,0.8558718861209964,0.8298791018998273,0.8279260714931086,0.8511166253101737,1.0,0.96,0.936,961,1158,0.78125,0.8446601941747572,0.8578680203045685,192,4.1e-05
11589,1789303090.0045257,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95227,0.02417,0.02356,0.22487,0.0,0.0,0.63063,0.8200017257744413,0.8196481755894237,0.8326047827204937,1.0,0.96,0.944,9503,11589,0.7942797166098137,0.808792924037461,0.8558718861209964,0.8298791018998273,0.8279260714931086,0.8511166253101737,1.0,0.96,0.936,961,1158,0.78125,0.8446601941747572,0.8578680203045685,192,4.5e-05
11590,1789303090.0050979,dots_0_2_stage2_1,probe,0,0,0,1,1.0,0.95461,0.02267,0.02272,0.21619,0.0,0.0,0.60821,0.8200172562553926,0.8196661644214794,0.8326047827204937,1.0,0.96,0.944,9504,11590,0.7943336831059811,0.808792924037461,0.8558718861209964,0.8300258843830889,0.8281326342881984,0.8511166253101737,1.0,0.96,0.936,962,1159,0.7818696883852692,0.8446601941747572,0.8578680203045685,0,0.0
11591,1789303090.0057163,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95999,0.01997,0.02004,0.19571,0.0,0.0,0.43713,0.8200327840565956,0.8196841438180084,0.8326047827204937,1.0,0.96,0.944,9505,11591,0.7943876212955678,0.808792924037461,0.8558718861209964,0.8300258843830889,0.8281326342881984,0.8511166253101737,1.0,0.96,0.936,962,1159,0.7818696883852692,0.8446601941747572,0.8578680203045685,192,2.5e-05
11592,1789303090.0063317,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00038,0.00898,0.99064,0.05466,2.08159,1.44,2.56064,0.8200483091787439,0.819696352891611,0.8326263015811801,1.0,0.96,0.944,9506,11592,0.7943876212955678,0.808792924037461,0.8559085133418043,0.8300258843830889,0.8281326342881984,0.8511166253101737,1.0,0.96,0.936,962,1159,0.7818696883852692,0.8446601941747572,0.8578680203045685,192,0.000119
11593,1789303090.2675629,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00754,0.93794,0.05452,0.25554,2.13464,1.44,2.66163,0.8200638316225308,0.8197129291444036,0.8326478149100257,1.0,0.96,0.944,9507,11593,0.7943876212955678,0.8088426527958388,0.8559085133418043,0.8300258843830889,0.8281326342881984,0.8511166253101737,1.0,0.96,0.936,962,1159,0.7818696883852692,0.8446601941747572,0.8578680203045685,192,0.00072
11594,1789303090.2682824,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00138,0.0082,0.99042,0.05801,1.86112,1.44,2.31075,0.8200793513886493,0.8197251320142088,0.8326693227091634,1.0,0.96,0.944,9508,11594,0.7943876212955678,0.8088426527958388,0.8559451219512195,0.8300258843830889,0.8281326342881984,0.8511166253101737,1.0,0.96,0.936,962,1159,0.7818696883852692,0.8446601941747572,0.8578680203045685,192,0.000107
11595,1789303090.2690158,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.94897,0.02437,0.02666,0.23684,0.0,0.0,0.64368,0.8200948684777921,0.8197431019826324,0.8326693227091634,1.0,0.96,0.944,9509,11595,0.794441531200839,0.8088426527958388,0.8559451219512195,0.8300258843830889,0.8281326342881984,0.8511166253101737,1.0,0.96,0.936,962,1159,0.7818696883852692,0.8446601941747572,0.8578680203045685,192,5.3e-05
11596,1789303090.269926,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00267,0.97173,0.0256,0.13751,1.95196,1.44,2.46285,0.820110382890652,0.8197596696154288,0.8326908249807248,1.0,0.96,0.944,9510,11596,0.794441531200839,0.8088923556942278,0.8559451219512195,0.8300258843830889,0.8281326342881984,0.8511166253101737,1.0,0.96,0.936,962,1159,0.7818696883852692,0.8446601941747572,0.8578680203045685,192,0.000323
11597,1789303090.270679,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00028,0.00027,0.99944,0.00511,1.88249,1.44,2.34211,0.820125894627921,0.8197718662861636,0.8327123217268405,1.0,0.96,0.944,9511,11597,0.794441531200839,0.8088923556942278,0.8559817119634239,0.8300258843830889,0.8281326342881984,0.8511166253101737,1.0,0.96,0.936,962,1159,0.7818696883852692,0.8446601941747572,0.8578680203045685,192,7e-06
11598,1789303090.2713914,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00268,0.12301,0.87431,0.39107,2.00333,1.44,2.53959,0.8201414036902914,0.8197840567625506,0.8327338129496403,1.0,0.96,0.944,9512,11598,0.794441531200839,0.8088923556942278,0.8560182833925851,0.8300258843830889,0.8281326342881984,0.8511166253101737,1.0,0.96,0.936,962,1159,0.7818696883852692,0.8446601941747572,0.8578680203045685,192,0.001597
11599,1789303090.2720644,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00618,0.32991,0.66391,0.66924,1.91314,1.44,2.48733,0.820156910078455,0.8197962410493077,0.8327552986512524,1.0,0.96,0.944,9513,11599,0.794441531200839,0.8088923556942278,0.856054836252856,0.8300258843830889,0.8281326342881984,0.8511166253101737,1.0,0.96,0.936,962,1159,0.7818696883852692,0.8446601941747572,0.8578680203045685,192,0.003989
11600,1789303090.2727818,dots_0_2_stage2_1,probe,0,1,1,1,1.0,0.00166,0.95916,0.03918,0.17754,2.0131,1.44,2.60735,0.8201724137931035,0.81981280006883,0.8327767788338043,1.0,0.96,0.944,9514,11600,0.794441531200839,0.8089420327527944,0.856054836252856,0.8301724137931035,0.8282580094341429,0.8513011152416357,1.0,0.96,0.938,963,1160,0.7818696883852692,0.8450363196125908,0.8578680203045685,0,0.0
11601,1789303090.2738037,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00192,0.00554,0.99254,0.04821,1.95884,1.44,2.31956,0.820187914834928,0.8198249781706698,0.8327982534994222,1.0,0.96,0.944,9515,11601,0.794441531200839,0.8089420327527944,0.8560913705583756,0.8301724137931035,0.8282580094341429,0.8513011152416357,1.0,0.96,0.938,963,1160,0.7818696883852692,0.8450363196125908,0.8578680203045685,192,8.9e-05
11602,1789303090.2744772,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95122,0.0249,0.02388,0.22871,0.0,0.0,0.57859,0.8202034132046199,0.8198429387184022,0.8327982534994222,1.0,0.96,0.944,9516,11602,0.7944954128440367,0.8089420327527944,0.8560913705583756,0.8301724137931035,0.8282580094341429,0.8513011152416357,1.0,0.96,0.938,963,1160,0.7818696883852692,0.8450363196125908,0.8578680203045685,192,4.4e-05
11603,1789303090.2754803,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.94876,0.02424,0.02699,0.23759,0.0,0.0,0.55333,0.82021890890287,0.8198608898528498,0.8327982534994222,1.0,0.96,0.944,9517,11603,0.7945492662473794,0.8089420327527944,0.8560913705583756,0.8301724137931035,0.8282580094341429,0.8513011152416357,1.0,0.96,0.938,963,1160,0.7818696883852692,0.8450363196125908,0.8578680203045685,192,4.7e-05
11604,1789303090.276496,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00097,0.9444,0.05463,0.21956,2.06703,1.44,2.53826,0.8202344019303688,0.819877440265813,0.8328197226502311,1.0,0.96,0.944,9518,11604,0.7945492662473794,0.808991683991684,0.8560913705583756,0.8301724137931035,0.8282580094341429,0.8513011152416357,1.0,0.96,0.938,963,1160,0.7818696883852692,0.8450363196125908,0.8578680203045685,192,0.000715
11605,1789303090.5355625,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00371,0.96258,0.03372,0.17176,1.87348,1.44,2.34917,0.820249892287807,0.8198939820789253,0.8328411862883554,1.0,0.96,0.944,9519,11605,0.7945492662473794,0.809041309431021,0.8560913705583756,0.8301724137931035,0.8282580094341429,0.8513011152416357,1.0,0.96,0.938,963,1160,0.7818696883852692,0.8450363196125908,0.8578680203045685,192,0.000402
11606,1789303090.5367203,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95516,0.02357,0.02126,0.21404,0.0,0.0,0.48487,0.8202653799758746,0.8199119238074865,0.8328411862883554,1.0,0.96,0.944,9520,11606,0.7946030914330626,0.809041309431021,0.8560913705583756,0.8301724137931035,0.8282580094341429,0.8513011152416357,1.0,0.96,0.938,963,1160,0.7818696883852692,0.8450363196125908,0.8578680203045685,192,3.3e-05
11607,1789303090.537706,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95484,0.02503,0.02012,0.21503,0.0,0.0,0.53541,0.8202808649952614,0.8199298561375516,0.8328411862883554,1.0,0.96,0.944,9521,11607,0.7946568884232582,0.809041309431021,0.8560913705583756,0.8301724137931035,0.8282580094341429,0.8513011152416357,1.0,0.96,0.938,963,1160,0.7818696883852692,0.8450363196125908,0.8578680203045685,192,3.7e-05
11608,1789303090.5384746,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95129,0.0247,0.02401,0.22846,0.0,0.0,0.57405,0.8202963473466575,0.8199477790765041,0.8328411862883554,1.0,0.96,0.944,9522,11608,0.7947106572401152,0.809041309431021,0.8560913705583756,0.8301724137931035,0.8282580094341429,0.8513011152416357,1.0,0.96,0.938,963,1160,0.7818696883852692,0.8450363196125908,0.8578680203045685,192,4.6e-05
11609,1789303090.5395243,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95725,0.0216,0.02115,0.20623,0.0,0.0,0.48294,0.820311827030752,0.8199656926317186,0.8328411862883554,1.0,0.96,0.944,9523,11609,0.7947643979057591,0.809041309431021,0.8560913705583756,0.8301724137931035,0.8282580094341429,0.8513011152416357,1.0,0.96,0.938,963,1160,0.7818696883852692,0.8450363196125908,0.8578680203045685,192,3.2e-05
11610,1789303090.5407565,dots_0_2_stage2_1,probe,0,1,1,1,1.0,0.00308,0.92132,0.0756,0.28855,2.12365,1.44,2.68823,0.8203273040482343,0.8199822258516812,0.8328626444159178,1.0,0.96,0.944,9524,11610,0.7947643979057591,0.8090909090909091,0.8560913705583756,0.830318690783807,0.8283827789030539,0.8514851485148515,1.0,0.96,0.938,964,1161,0.7818696883852692,0.8454106280193237,0.8578680203045685,0,0.0
11611,1789303090.54177,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00675,0.06223,0.93102,0.27309,1.89709,1.44,2.46326,0.8203427783997933,0.8199943977733121,0.8328840970350404,1.0,0.96,0.944,9525,11611,0.7947643979057591,0.8090909090909091,0.8561278863232682,0.830318690783807,0.8283827789030539,0.8514851485148515,1.0,0.96,0.938,964,1161,0.7818696883852692,0.8454106280193237,0.8578680203045685,192,0.000804
11612,1789303090.5430496,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00066,0.95139,0.04795,0.1979,1.9663,1.44,2.44032,0.8203582500861178,0.8200109224068194,0.8329055441478439,1.0,0.96,0.944,9526,11612,0.7947643979057591,0.8091404829914308,0.8561278863232682,0.830318690783807,0.8283827789030539,0.8514851485148515,1.0,0.96,0.938,964,1161,0.7818696883852692,0.8454106280193237,0.8578680203045685,192,0.000598
11613,1789303090.5439506,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95207,0.02462,0.02331,0.22558,0.0,0.0,0.64733,0.8203737191078964,0.8200288265856638,0.8329055441478439,1.0,0.96,0.944,9527,11613,0.7948181104422926,0.8091404829914308,0.8561278863232682,0.830318690783807,0.8283827789030539,0.8514851485148515,1.0,0.96,0.938,964,1161,0.7818696883852692,0.8454106280193237,0.8578680203045685,192,4.5e-05
11614,1789303090.545051,dots_0_2_stage2_1,train,1,1,2,0,-1.0,0.00414,0.94168,0.05417,0.23726,2.01448,1.44,2.54804,0.8203030824866541,0.8199588075061387,0.8327986654690106,0.95,0.95,0.942,9527,11614,0.7948181104422926,0.8089304257528557,0.8561278863232682,0.830318690783807,0.8283827789030539,0.8514851485148515,1.0,0.96,0.938,964,1161,0.7818696883852692,0.8454106280193237,0.8578680203045685,192,0.01181
11615,1789303090.5460334,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.00284,0.95647,0.04069,0.18948,1.94066,1.44,2.56775,0.8203185535944899,0.8199753374459474,0.8328201180395176,0.95,0.95,0.942,9528,11615,0.7948181104422926,0.8089800155722814,0.8561278863232682,0.830318690783807,0.8283827789030539,0.8514851485148515,1.0,0.96,0.938,964,1161,0.7818696883852692,0.8454106280193237,0.8578680203045685,192,0.000526
11616,1789303090.5470617,dots_0_2_stage2_1,train,1,2,1,0,-1.0,0.00112,0.0685,0.93038,0.25837,2.05407,1.44,2.637,0.8202479338842975,0.8199029437467825,0.8327132777421424,0.9,0.94,0.94,9528,11616,0.7948181104422926,0.8089800155722814,0.8559107052257737,0.830318690783807,0.8283827789030539,0.8514851485148515,1.0,0.96,0.938,964,1161,0.7818696883852692,0.8454106280193237,0.8578680203045685,192,0.01148
11617,1789303090.7953172,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95022,0.02703,0.02275,0.2322,0.0,0.0,0.8535,0.8202634070758371,0.8199208385566167,0.8327132777421424,0.9,0.94,0.94,9529,11617,0.7948717948717948,0.8089800155722814,0.8559107052257737,0.830318690783807,0.8283827789030539,0.8514851485148515,1.0,0.96,0.938,964,1161,0.7818696883852692,0.8454106280193237,0.8578680203045685,192,5.7e-05
11618,1789303090.7959971,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.957,0.02067,0.02234,0.20715,0.0,0.0,0.63791,0.8202788776037183,0.8199387240047925,0.8327132777421424,0.9,0.94,0.94,9530,11618,0.7949254512163223,0.8089800155722814,0.8559107052257737,0.830318690783807,0.8283827789030539,0.8514851485148515,1.0,0.96,0.938,964,1161,0.7818696883852692,0.8454106280193237,0.8578680203045685,192,3.7e-05
11619,1789303090.7967098,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.00239,0.01922,0.97838,0.11178,1.95585,1.44,2.5157,0.820294345468629,0.8199509050255697,0.8327347357619292,0.9,0.94,0.94,9531,11619,0.7949254512163223,0.8089800155722814,0.8559472482881055,0.830318690783807,0.8283827789030539,0.8514851485148515,1.0,0.96,0.938,964,1161,0.7818696883852692,0.8454106280193237,0.8578680203045685,192,0.000274
11620,1789303090.7975342,dots_0_2_stage2_1,probe,0,0,1,0,-1.0,0.95034,0.02946,0.0202,0.23106,0.0,0.0,0.6664,0.820223752151463,0.8198816123607147,0.8327347357619292,0.85,0.93,0.938,9531,11620,0.7947175732217573,0.8089800155722814,0.8559472482881055,0.8296041308089501,0.8276465550910149,0.8514851485148515,0.95,0.95,0.936,964,1162,0.7796610169491526,0.8454106280193237,0.8578680203045685,0,0.0
11621,1789303090.7983668,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.95486,0.02144,0.0237,0.21518,0.0,0.0,0.5621,0.8202392220979262,0.8198995018968174,0.8327347357619292,0.85,0.93,0.938,9532,11621,0.7947712418300653,0.8089800155722814,0.8559472482881055,0.8296041308089501,0.8276465550910149,0.8514851485148515,0.95,0.95,0.936,964,1162,0.7796610169491526,0.8454106280193237,0.8578680203045685,192,3.8e-05
