trial,timestamp,phase,trial_kind,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,signal_energy,area_factor,post_noise_energy,overall,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
27032,1789302632.3349411,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00185,0.0,0.99815,0.01352,2.11582,1.44,2.62238,0.6528188813258361,0.45,0.6,0.668,17647,27032,0.9658569349602597,0.0007776913676258194,0.9905473730490217,0.658157602663707,0.7,0.68,0.7,1779,2703,0.9624724061810155,0.0,0.9934282584884995,198,3e-05
27033,1789302632.3357263,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00082,0.0,0.99918,0.00662,2.13427,1.44,2.64405,0.6527947323641475,0.45,0.6,0.666,17647,27033,0.9658569349602597,0.0007776049766718507,0.9905473730490217,0.658157602663707,0.7,0.68,0.7,1779,2703,0.9624724061810155,0.0,0.9934282584884995,179,1.6e-05
27034,1789302632.3363209,dots_0_2_stage2,train,1,0,0,1,1.0,0.9971,0.00053,0.00237,0.02119,0.0,0.0,0.52719,0.6528075756454834,0.45,0.61,0.666,17648,27034,0.9658607566599507,0.0007776049766718507,0.9905473730490217,0.658157602663707,0.7,0.68,0.7,1779,2703,0.9624724061810155,0.0,0.9934282584884995,198,7e-06
27035,1789302632.3368652,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00233,0.0,0.99767,0.01644,2.0619,1.44,2.55519,0.6527834288884778,0.45,0.6,0.664,17648,27035,0.9658607566599507,0.0007775186049094747,0.9905473730490217,0.658157602663707,0.7,0.68,0.7,1779,2703,0.9624724061810155,0.0,0.9934282584884995,198,4.1e-05
27036,1789302632.337628,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00588,0.0,0.99412,0.03607,1.91228,1.44,2.58372,0.6527592839177393,0.45,0.59,0.662,17648,27036,0.9658607566599507,0.0007774322523322968,0.9905473730490217,0.658157602663707,0.7,0.68,0.7,1779,2703,0.9624724061810155,0.0,0.9934282584884995,198,7.6e-05
27037,1789302632.5848043,dots_0_2_stage2,train,1,0,0,1,1.0,0.99664,0.00047,0.00289,0.02384,0.0,0.0,0.58471,0.6527721270851056,0.45,0.59,0.662,17649,27037,0.965864577504197,0.0007774322523322968,0.9905473730490217,0.658157602663707,0.7,0.68,0.7,1779,2703,0.9624724061810155,0.0,0.9934282584884995,198,8e-06
27038,1789302632.5856516,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00195,0.0,0.99805,0.0141,2.10217,1.44,2.71296,0.6527479843183668,0.4,0.59,0.66,17649,27038,0.965864577504197,0.0007773459189339256,0.9905473730490217,0.658157602663707,0.7,0.68,0.7,1779,2703,0.9624724061810155,0.0,0.9934282584884995,195,3.2e-05
27039,1789302632.5863333,dots_0_2_stage2,train,1,0,0,1,1.0,0.99669,0.00045,0.00286,0.02356,0.0,0.0,0.59135,0.6527608269536596,0.45,0.59,0.66,17650,27039,0.9658683974932856,0.0007773459189339256,0.9905473730490217,0.658157602663707,0.7,0.68,0.7,1779,2703,0.9624724061810155,0.0,0.9934282584884995,195,8e-06
27040,1789302632.5869133,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.00711,0.0,0.99288,0.04231,1.95786,1.44,2.48688,0.6527366863905325,0.45,0.58,0.658,17650,27040,0.9658683974932856,0.0007772596047079725,0.9905473730490217,0.6579142011834319,0.65,0.67,0.7,1779,2704,0.9624724061810155,0.0,0.9934282584884995,0,0.0
27041,1789302632.5874982,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00483,0.0,0.99517,0.03062,1.98834,1.44,2.59712,0.6527125476128841,0.45,0.58,0.656,17650,27041,0.9658683974932856,0.0007771733096480515,0.9905473730490217,0.6579142011834319,0.65,0.67,0.7,1779,2704,0.9624724061810155,0.0,0.9934282584884995,198,6.4e-05
27042,1789302632.5880325,dots_0_2_stage2,train,1,0,0,1,1.0,0.99599,0.00039,0.00362,0.02738,0.0,0.0,0.66989,0.6527253901338659,0.45,0.59,0.658,17651,27042,0.9658722166275037,0.0007771733096480515,0.9905473730490217,0.6579142011834319,0.65,0.67,0.7,1779,2704,0.9624724061810155,0.0,0.9934282584884995,198,1.1e-05
27043,1789302632.588713,dots_0_2_stage2,train,1,2,2,1,1.0,0.00585,0.0,0.99415,0.03595,1.98349,1.44,2.50303,0.6527382317050623,0.45,0.6,0.66,17652,27043,0.9658722166275037,0.0007771733096480515,0.990548411913397,0.6579142011834319,0.65,0.67,0.7,1779,2704,0.9624724061810155,0.0,0.9934282584884995,195,9.8e-05
27044,1789302632.589564,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00525,0.0,0.99475,0.03282,1.93766,1.44,2.58705,0.6527140955479959,0.45,0.6,0.658,17652,27044,0.9658722166275037,0.0007770870337477797,0.990548411913397,0.6579142011834319,0.65,0.67,0.7,1779,2704,0.9624724061810155,0.0,0.9934282584884995,198,8e-05
27045,1789302632.5902934,dots_0_2_stage2,train,1,1,2,0,-1.0,0.0049,0.0,0.9951,0.03099,2.091,1.44,2.56959,0.6526899611758181,0.45,0.6,0.656,17652,27045,0.9658722166275037,0.000777000777000777,0.990548411913397,0.6579142011834319,0.65,0.67,0.7,1779,2704,0.9624724061810155,0.0,0.9934282584884995,198,7.4e-05
27046,1789302632.5908804,dots_0_2_stage2,train,1,0,0,1,1.0,0.99615,0.00043,0.00342,0.02657,0.0,0.0,0.63676,0.652702802632552,0.5,0.61,0.658,17653,27046,0.965876034907138,0.000777000777000777,0.990548411913397,0.6579142011834319,0.65,0.67,0.7,1779,2704,0.9624724061810155,0.0,0.9934282584884995,198,1e-05
27047,1789302632.5913918,dots_0_2_stage2,train,1,0,0,1,1.0,0.99641,0.00048,0.00311,0.02519,0.0,0.0,0.59264,0.6527156431397197,0.5,0.61,0.658,17654,27047,0.9658798523324756,0.000777000777000777,0.990548411913397,0.6579142011834319,0.65,0.67,0.7,1779,2704,0.9624724061810155,0.0,0.9934282584884995,195,9e-06
27048,1789302632.5919693,dots_0_2_stage2,train,1,2,2,1,1.0,0.00699,0.0,0.99301,0.0417,1.99785,1.44,2.43315,0.6527284826974268,0.55,0.61,0.66,17655,27048,0.9658798523324756,0.000777000777000777,0.9905494505494505,0.6579142011834319,0.65,0.67,0.7,1779,2704,0.9624724061810155,0.0,0.9934282584884995,198,0.000119
27049,1789302632.834086,dots_0_2_stage2,train,1,0,0,1,1.0,0.99636,0.00051,0.00313,0.02556,0.0,0.0,0.5709,0.6527413213057784,0.55,0.61,0.66,17656,27049,0.9658836689038032,0.000777000777000777,0.9905494505494505,0.6579142011834319,0.65,0.67,0.7,1779,2704,0.9624724061810155,0.0,0.9934282584884995,198,9e-06
27050,1789302632.8348086,dots_0_2_stage2,probe,0,0,0,1,1.0,0.99651,0.00046,0.00303,0.0246,0.0,0.0,0.59823,0.6527541589648799,0.55,0.61,0.66,17657,27050,0.965887484621407,0.000777000777000777,0.9905494505494505,0.6580406654343808,0.65,0.67,0.7,1780,2705,0.9625137816979051,0.0,0.9934282584884995,0,0.0
27051,1789302632.8358746,dots_0_2_stage2,train,1,2,2,1,1.0,0.00194,0.0,0.99806,0.01408,2.14031,1.44,2.61673,0.6527669956748364,0.55,0.61,0.66,17658,27051,0.965887484621407,0.000777000777000777,0.9905504889572574,0.6580406654343808,0.65,0.67,0.7,1780,2705,0.9625137816979051,0.0,0.9934282584884995,198,3.4e-05
27052,1789302632.836511,dots_0_2_stage2,train,1,0,0,1,1.0,0.99753,0.00066,0.00181,0.0187,0.0,0.0,0.43498,0.6527798314357534,0.6,0.61,0.662,17659,27052,0.9658912994855737,0.000777000777000777,0.9905504889572574,0.6580406654343808,0.65,0.67,0.7,1780,2705,0.9625137816979051,0.0,0.9934282584884995,195,5e-06
27053,1789302632.8370883,dots_0_2_stage2,train,1,1,2,0,-1.0,0.01039,0.0,0.98961,0.05783,1.87315,1.44,2.47996,0.6527557017705985,0.6,0.6,0.66,17659,27053,0.9658912994855737,0.0007769145394006659,0.9905504889572574,0.6580406654343808,0.65,0.67,0.7,1780,2705,0.9625137816979051,0.0,0.9934282584884995,198,0.000131
27054,1789302632.8376474,dots_0_2_stage2,train,1,2,2,1,1.0,0.00555,0.0,0.99444,0.03442,1.94237,1.44,2.46334,0.652768537000074,0.6,0.61,0.66,17660,27054,0.9658912994855737,0.0007769145394006659,0.990551527136893,0.6580406654343808,0.65,0.67,0.7,1780,2705,0.9625137816979051,0.0,0.9934282584884995,198,9.2e-05
27055,1789302632.8382168,dots_0_2_stage2,train,1,0,0,1,1.0,0.9977,0.00079,0.00151,0.01774,0.0,0.0,0.36934,0.6527813712807244,0.65,0.62,0.662,17661,27055,0.9658951134965895,0.0007769145394006659,0.990551527136893,0.6580406654343808,0.65,0.67,0.7,1780,2705,0.9625137816979051,0.0,0.9934282584884995,198,4e-06
27056,1789302632.8387232,dots_0_2_stage2,train,1,0,0,1,1.0,0.99679,0.00051,0.00271,0.02306,0.0,0.0,0.55362,0.6527942046126552,0.7,0.62,0.664,17662,27056,0.9658989266547406,0.0007769145394006659,0.990551527136893,0.6580406654343808,0.65,0.67,0.7,1780,2705,0.9625137816979051,0.0,0.9934282584884995,198,8e-06
27057,1789302632.8392467,dots_0_2_stage2,train,1,2,2,1,1.0,0.00224,0.0,0.99776,0.01595,1.91148,1.44,2.4623,0.6528070369959714,0.7,0.62,0.666,17663,27057,0.9658989266547406,0.0007769145394006659,0.9905525650884324,0.6580406654343808,0.65,0.67,0.7,1780,2705,0.9625137816979051,0.0,0.9934282584884995,198,3.8e-05
27058,1789302632.8398194,dots_0_2_stage2,train,1,2,2,1,1.0,0.00221,0.0,0.99779,0.01573,1.91898,1.44,2.60336,0.6528198684307783,0.75,0.62,0.668,17664,27058,0.9658989266547406,0.0007769145394006659,0.9905536028119508,0.6580406654343808,0.65,0.67,0.7,1780,2705,0.9625137816979051,0.0,0.9934282584884995,198,3.9e-05
27059,1789302632.8403943,dots_0_2_stage2,train,1,0,0,1,1.0,0.99711,0.00056,0.00233,0.02122,0.0,0.0,0.50861,0.652832698917181,0.75,0.62,0.67,17665,27059,0.965902738960313,0.0007769145394006659,0.9905536028119508,0.6580406654343808,0.65,0.67,0.7,1780,2705,0.9625137816979051,0.0,0.9934282584884995,198,6e-06
27060,1789302632.8410144,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.00916,0.0,0.99084,0.05215,1.88151,1.44,2.52117,0.6528085735402809,0.75,0.61,0.668,17665,27060,0.965902738960313,0.000776828320941072,0.9905536028119508,0.6577974870657798,0.6,0.67,0.698,1780,2706,0.9625137816979051,0.0,0.9934282584884995,0,0.0
27061,1789302633.092061,dots_0_2_stage2,train,1,1,2,0,-1.0,0.01674,1e-05,0.98326,0.08513,1.89885,1.44,2.46065,0.6527844499464174,0.75,0.61,0.668,17665,27061,0.965902738960313,0.0007767421216156236,0.9905536028119508,0.6577974870657798,0.6,0.67,0.698,1780,2706,0.9625137816979051,0.0,0.9934282584884995,198,0.00023
27062,1789302633.0926688,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00277,0.0,0.99723,0.01908,1.89571,1.44,2.58087,0.6527603281353928,0.7,0.61,0.666,17665,27062,0.965902738960313,0.0007766559414179519,0.9905536028119508,0.6577974870657798,0.6,0.67,0.698,1780,2706,0.9625137816979051,0.0,0.9934282584884995,198,4.4e-05
27063,1789302633.093274,dots_0_2_stage2,train,1,2,2,1,1.0,0.00157,0.0,0.99843,0.01175,2.09127,1.44,2.51579,0.6527731589254702,0.7,0.62,0.668,17666,27063,0.965902738960313,0.0007766559414179519,0.9905546403075234,0.6577974870657798,0.6,0.67,0.698,1780,2706,0.9625137816979051,0.0,0.9934282584884995,198,2.7e-05
27064,1789302633.0938544,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00283,0.0,0.99717,0.01947,2.07731,1.44,2.56743,0.6527490393142181,0.7,0.62,0.668,17666,27064,0.965902738960313,0.0007765697803416907,0.9905546403075234,0.6577974870657798,0.6,0.67,0.698,1780,2706,0.9625137816979051,0.0,0.9934282584884995,195,4.8e-05
27065,1789302633.0944178,dots_0_2_stage2,train,1,2,2,1,1.0,0.00301,0.0,0.99699,0.02049,2.10242,1.44,2.57252,0.6527618695732496,0.75,0.62,0.668,17667,27065,0.965902738960313,0.0007765697803416907,0.9905556775752251,0.6577974870657798,0.6,0.67,0.698,1780,2706,0.9625137816979051,0.0,0.9934282584884995,198,5.3e-05
27066,1789302633.094975,dots_0_2_stage2,train,1,0,0,1,1.0,0.99722,0.00055,0.00222,0.02049,0.0,0.0,0.5079,0.652774698884209,0.75,0.62,0.668,17668,27066,0.9659065504135926,0.0007765697803416907,0.9905556775752251,0.6577974870657798,0.6,0.67,0.698,1780,2706,0.9625137816979051,0.0,0.9934282584884995,198,6e-06
27067,1789302633.095528,dots_0_2_stage2,train,1,2,2,1,1.0,0.00085,0.0,0.99915,0.0069,2.02793,1.44,2.65727,0.6527875272472013,0.75,0.62,0.67,17669,27067,0.9659065504135926,0.0007765697803416907,0.9905567146151312,0.6577974870657798,0.6,0.67,0.698,1780,2706,0.9625137816979051,0.0,0.9934282584884995,198,1.6e-05
27068,1789302633.0962758,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00154,0.0,0.99846,0.01149,2.04629,1.44,2.71401,0.6527634106694251,0.7,0.61,0.668,17669,27068,0.9659065504135926,0.000776483638380477,0.9905567146151312,0.6577974870657798,0.6,0.67,0.698,1780,2706,0.9625137816979051,0.0,0.9934282584884995,192,2.6e-05
27069,1789302633.096941,dots_0_2_stage2,train,1,2,2,1,1.0,0.00085,0.0,0.99915,0.00684,2.12508,1.44,2.64072,0.652776238501607,0.7,0.62,0.668,17670,27069,0.9659065504135926,0.000776483638380477,0.9905577514273166,0.6577974870657798,0.6,0.67,0.698,1780,2706,0.9625137816979051,0.0,0.9934282584884995,180,1.8e-05
27070,1789302633.0975919,dots_0_2_stage2,probe,0,0,0,1,1.0,0.99692,0.00054,0.00255,0.02234,0.0,0.0,0.53094,0.6527890653860362,0.7,0.63,0.668,17671,27070,0.9659103610148653,0.000776483638380477,0.9905577514273166,0.6579239009974142,0.65,0.67,0.698,1781,2707,0.9625550660792952,0.0,0.9934282584884995,0,0.0
27071,1789302633.098101,dots_0_2_stage2,train,1,0,0,1,1.0,0.99673,0.00048,0.00279,0.02334,0.0,0.0,0.5752,0.6528018913228177,0.7,0.64,0.67,17672,27071,0.9659141707644167,0.000776483638380477,0.9905577514273166,0.6579239009974142,0.65,0.67,0.698,1781,2707,0.9625550660792952,0.0,0.9934282584884995,198,8e-06
27072,1789302633.0985963,dots_0_2_stage2,train,1,0,0,1,1.0,0.99685,0.00049,0.00266,0.02267,0.0,0.0,0.5597,0.6528147163120568,0.7,0.64,0.672,17673,27072,0.9659179796625321,0.000776483638380477,0.9905577514273166,0.6579239009974142,0.65,0.67,0.698,1781,2707,0.9625550660792952,0.0,0.9934282584884995,195,7e-06
27073,1789302633.3557713,dots_0_2_stage2,train,1,0,0,1,1.0,0.99692,0.00048,0.0026,0.02222,0.0,0.0,0.56522,0.652827540353858,0.75,0.64,0.672,17674,27073,0.9659217877094972,0.000776483638380477,0.9905577514273166,0.6579239009974142,0.65,0.67,0.698,1781,2707,0.9625550660792952,0.0,0.9934282584884995,198,7e-06
27074,1789302633.3563201,dots_0_2_stage2,train,1,0,0,1,1.0,0.99732,0.00063,0.00205,0.02,0.0,0.0,0.46401,0.6528403634483269,0.75,0.64,0.672,17675,27074,0.9659255949055972,0.000776483638380477,0.9905577514273166,0.6579239009974142,0.65,0.67,0.698,1781,2707,0.9625550660792952,0.0,0.9934282584884995,198,6e-06
27075,1789302633.3569572,dots_0_2_stage2,train,1,0,0,1,1.0,0.99694,0.00051,0.00255,0.02215,0.0,0.0,0.54288,0.6528531855955678,0.75,0.64,0.674,17676,27075,0.965929401251117,0.000776483638380477,0.9905577514273166,0.6579239009974142,0.65,0.67,0.698,1781,2707,0.9625550660792952,0.0,0.9934282584884995,198,7e-06
27076,1789302633.3580027,dots_0_2_stage2,train,1,0,0,1,1.0,0.99672,0.00046,0.00281,0.02335,0.0,0.0,0.5865,0.6528660067956862,0.75,0.65,0.674,17677,27076,0.965933206746342,0.000776483638380477,0.9905577514273166,0.6579239009974142,0.65,0.67,0.698,1781,2707,0.9625550660792952,0.0,0.9934282584884995,198,8e-06
27077,1789302633.3585243,dots_0_2_stage2,train,1,0,0,1,1.0,0.99728,0.00056,0.00216,0.02015,0.0,0.0,0.49645,0.6528788270487867,0.75,0.66,0.674,17678,27077,0.9659370113915569,0.000776483638380477,0.9905577514273166,0.6579239009974142,0.65,0.67,0.698,1781,2707,0.9625550660792952,0.0,0.9934282584884995,195,6e-06
27078,1789302633.3590786,dots_0_2_stage2,train,1,2,2,1,1.0,0.0031,0.0,0.9969,0.02102,1.96052,1.44,2.48024,0.6528916463549745,0.75,0.66,0.674,17679,27078,0.9659370113915569,0.000776483638380477,0.9905587880118564,0.6579239009974142,0.65,0.67,0.698,1781,2707,0.9625550660792952,0.0,0.9934282584884995,198,5.3e-05
27079,1789302633.3596432,dots_0_2_stage2,train,1,0,0,1,1.0,0.99681,0.00049,0.0027,0.0229,0.0,0.0,0.56597,0.6529044647143543,0.75,0.66,0.674,17680,27079,0.9659408151870463,0.000776483638380477,0.9905587880118564,0.6579239009974142,0.65,0.67,0.698,1781,2707,0.9625550660792952,0.0,0.9934282584884995,198,8e-06
27080,1789302633.3601663,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.00283,0.0,0.99717,0.01944,2.00039,1.44,2.63523,0.6528803545051699,0.75,0.65,0.672,17680,27080,0.9659408151870463,0.0007763975155279503,0.9905587880118564,0.6576809453471196,0.6,0.66,0.696,1781,2708,0.9625550660792952,0.0,0.9934282584884995,0,0.0
27081,1789302633.3606882,dots_0_2_stage2,train,1,0,0,1,1.0,0.99696,0.0005,0.00254,0.022,0.0,0.0,0.54998,0.6528931723348473,0.8,0.65,0.674,17681,27081,0.9659446181330952,0.0007763975155279503,0.9905587880118564,0.6576809453471196,0.6,0.66,0.696,1781,2708,0.9625550660792952,0.0,0.9934282584884995,195,7e-06
27082,1789302633.361242,dots_0_2_stage2,train,1,2,2,1,1.0,0.00201,0.0,0.99799,0.01451,2.14721,1.44,2.65508,0.6529059892179307,0.85,0.65,0.674,17682,27082,0.9659446181330952,0.0007763975155279503,0.9905598243688255,0.6576809453471196,0.6,0.66,0.696,1781,2708,0.9625550660792952,0.0,0.9934282584884995,198,3.6e-05
27083,1789302633.3618138,dots_0_2_stage2,train,1,2,2,1,1.0,0.00307,0.0,0.99693,0.02084,2.01771,1.44,2.58586,0.6529188051545249,0.85,0.66,0.674,17683,27083,0.9659446181330952,0.0007763975155279503,0.9905608604982987,0.6576809453471196,0.6,0.66,0.696,1781,2708,0.9625550660792952,0.0,0.9934282584884995,198,5.1e-05
27084,1789302633.362436,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00615,0.0,0.99385,0.03748,1.97983,1.44,2.45561,0.6528946979766652,0.85,0.65,0.674,17683,27084,0.9659446181330952,0.0007763114117777532,0.9905608604982987,0.6576809453471196,0.6,0.66,0.696,1781,2708,0.9625550660792952,0.0,0.9934282584884995,198,9.6e-05
27085,1789302633.6069736,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00253,0.0,0.99747,0.01768,2.06239,1.44,2.63651,0.6528705925789182,0.8,0.64,0.672,17683,27085,0.9659446181330952,0.0007762253271235307,0.9905608604982987,0.6576809453471196,0.6,0.66,0.696,1781,2708,0.9625550660792952,0.0,0.9934282584884995,198,4e-05
27086,1789302633.6078062,dots_0_2_stage2,train,1,2,2,1,1.0,0.00234,0.0,0.99766,0.01655,1.99497,1.44,2.43579,0.652883408402865,0.8,0.64,0.672,17684,27086,0.9659446181330952,0.0007762253271235307,0.9905618964003512,0.6576809453471196,0.6,0.66,0.696,1781,2708,0.9625550660792952,0.0,0.9934282584884995,195,4.1e-05
27087,1789302633.6087446,dots_0_2_stage2,train,1,2,2,1,1.0,0.00368,0.0,0.99632,0.02432,2.05964,1.44,2.53358,0.6528962232805405,0.8,0.65,0.672,17685,27087,0.9659446181330952,0.0007762253271235307,0.9905629320750576,0.6576809453471196,0.6,0.66,0.696,1781,2708,0.9625550660792952,0.0,0.9934282584884995,198,6.9e-05
27088,1789302633.6097436,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00714,0.0,0.99286,0.04241,1.97385,1.44,2.5822,0.6528721204961606,0.8,0.64,0.672,17685,27088,0.9659446181330952,0.0007761392615589311,0.9905629320750576,0.6576809453471196,0.6,0.66,0.696,1781,2708,0.9625550660792952,0.0,0.9934282584884995,198,0.0001
27089,1789302633.6105359,dots_0_2_stage2,train,1,2,2,1,1.0,0.00278,0.0,0.99722,0.01918,2.03679,1.44,2.56628,0.6528849348444018,0.8,0.65,0.674,17686,27089,0.9659446181330952,0.0007761392615589311,0.9905639675224929,0.6576809453471196,0.6,0.66,0.696,1781,2708,0.9625550660792952,0.0,0.9934282584884995,195,4.9e-05
27090,1789302633.6113327,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.00106,0.0,0.99894,0.00834,2.11029,1.44,2.78732,0.6528608342561831,0.75,0.64,0.674,17686,27090,0.9659446181330952,0.0007760532150776053,0.9905639675224929,0.657438169066076,0.6,0.66,0.694,1781,2709,0.9625550660792952,0.0,0.9934282584884995,0,0.0
27091,1789302633.6120985,dots_0_2_stage2,train,1,0,0,1,1.0,0.99701,0.00054,0.00244,0.02176,0.0,0.0,0.52566,0.6528736480750065,0.75,0.65,0.674,17687,27091,0.9659484202299877,0.0007760532150776053,0.9905639675224929,0.657438169066076,0.6,0.66,0.694,1781,2709,0.9625550660792952,0.0,0.9934282584884995,198,7e-06
27092,1789302633.6129582,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00518,0.0,0.99482,0.03243,2.01755,1.44,2.51015,0.6528495496825631,0.7,0.64,0.672,17687,27092,0.9659484202299877,0.000775967187673207,0.9905639675224929,0.657438169066076,0.6,0.66,0.694,1781,2709,0.9625550660792952,0.0,0.9934282584884995,198,8.5e-05
27093,1789302633.6136725,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00418,0.0,0.99582,0.02708,2.09327,1.44,2.56284,0.6528254530690585,0.65,0.63,0.67,17687,27093,0.9659484202299877,0.0007758811793393926,0.9905639675224929,0.657438169066076,0.6,0.66,0.694,1781,2709,0.9625550660792952,0.0,0.9934282584884995,198,6.6e-05
27094,1789302633.6144555,dots_0_2_stage2,train,1,2,2,1,1.0,0.00449,0.0,0.9955,0.02881,1.86883,1.44,2.36859,0.6528382667749317,0.65,0.63,0.67,17688,27094,0.9659484202299877,0.0007758811793393926,0.9905650027427317,0.657438169066076,0.6,0.66,0.694,1781,2709,0.9625550660792952,0.0,0.9934282584884995,198,7e-05
27095,1789302633.6152854,dots_0_2_stage2,train,1,2,2,1,1.0,0.0024,0.0,0.9976,0.0169,1.91114,1.44,2.52106,0.6528510795349696,0.65,0.64,0.672,17689,27095,0.9659484202299877,0.0007758811793393926,0.9905660377358491,0.657438169066076,0.6,0.66,0.694,1781,2709,0.9625550660792952,0.0,0.9934282584884995,198,4e-05
27096,1789302633.6160913,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00352,0.0,0.99648,0.02343,2.01364,1.44,2.62698,0.65282698553292,0.6,0.63,0.672,17689,27096,0.9659484202299877,0.0007757951900698216,0.9905660377358491,0.657438169066076,0.6,0.66,0.694,1781,2709,0.9625550660792952,0.0,0.9934282584884995,195,5.3e-05
27097,1789302633.8684845,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00863,0.0,0.99137,0.04964,1.88025,1.44,2.44096,0.6528028933092225,0.55,0.62,0.67,17689,27097,0.9659484202299877,0.0007757092198581561,0.9905660377358491,0.657438169066076,0.6,0.66,0.694,1781,2709,0.9625550660792952,0.0,0.9934282584884995,198,0.000125
27098,1789302633.8692899,dots_0_2_stage2,train,1,2,2,1,1.0,0.00269,0.0,0.9973,0.01866,1.93946,1.44,2.50498,0.6528157059561591,0.55,0.62,0.672,17690,27098,0.9659484202299877,0.0007757092198581561,0.9905670725019194,0.657438169066076,0.6,0.66,0.694,1781,2709,0.9625550660792952,0.0,0.9934282584884995,198,4.9e-05
27099,1789302633.8698714,dots_0_2_stage2,train,1,0,0,1,1.0,0.99685,0.00051,0.00264,0.02271,0.0,0.0,0.55164,0.6528285176574782,0.55,0.63,0.674,17691,27099,0.9659522214780085,0.0007757092198581561,0.9905670725019194,0.657438169066076,0.6,0.66,0.694,1781,2709,0.9625550660792952,0.0,0.9934282584884995,195,7e-06
27100,1789302633.8704178,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.00984,1e-05,0.99016,0.05533,1.86975,1.44,2.32585,0.6528044280442804,0.55,0.62,0.672,17691,27100,0.9659522214780085,0.0007756232686980609,0.9905670725019194,0.6571955719557195,0.6,0.65,0.692,1781,2710,0.9625550660792952,0.0,0.9934282584884995,0,0.0
27101,1789302633.8713276,dots_0_2_stage2,train,1,2,2,1,1.0,0.00851,0.0,0.99149,0.04908,1.92166,1.44,2.33917,0.6528172392162651,0.55,0.62,0.672,17692,27101,0.9659522214780085,0.0007756232686980609,0.9905681070410177,0.6571955719557195,0.6,0.65,0.692,1781,2710,0.9625550660792952,0.0,0.9934282584884995,198,0.000142
27102,1789302633.8719032,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00665,0.0,0.99335,0.04,2.03816,1.44,2.52199,0.6527931517969153,0.5,0.61,0.67,17692,27102,0.9659522214780085,0.0007755373365832041,0.9905681070410177,0.6571955719557195,0.6,0.65,0.692,1781,2710,0.9625550660792952,0.0,0.9934282584884995,198,0.000102
27103,1789302633.8724976,dots_0_2_stage2,train,1,2,2,1,1.0,0.00153,0.0,0.99847,0.01143,2.0955,1.44,2.59828,0.6528059624395823,0.5,0.61,0.67,17693,27103,0.9659522214780085,0.0007755373365832041,0.9905691413532186,0.6571955719557195,0.6,0.65,0.692,1781,2710,0.9625550660792952,0.0,0.9934282584884995,198,2.7e-05
27104,1789302633.8733227,dots_0_2_stage2,train,1,0,0,1,1.0,0.99684,0.00047,0.00269,0.02265,0.0,0.0,0.57502,0.6528187721369539,0.55,0.62,0.672,17694,27104,0.9659560218774417,0.0007755373365832041,0.9905691413532186,0.6571955719557195,0.6,0.65,0.692,1781,2710,0.9625550660792952,0.0,0.9934282584884995,198,7e-06
27105,1789302633.8738627,dots_0_2_stage2,train,1,1,2,0,-1.0,0.01363,0.0,0.98637,0.07213,1.98826,1.44,2.45091,0.6527946873270615,0.55,0.61,0.67,17694,27105,0.9659560218774417,0.000775451423507256,0.9905691413532186,0.6571955719557195,0.6,0.65,0.692,1781,2710,0.9625550660792952,0.0,0.9934282584884995,195,0.000204
27106,1789302633.874506,dots_0_2_stage2,train,1,2,2,1,1.0,0.00174,0.0,0.99826,0.01281,1.87444,1.44,2.49071,0.652807496495241,0.55,0.61,0.672,17695,27106,0.9659560218774417,0.000775451423507256,0.9905701754385965,0.6571955719557195,0.6,0.65,0.692,1781,2710,0.9625550660792952,0.0,0.9934282584884995,198,3.2e-05
27107,1789302633.875081,dots_0_2_stage2,train,1,0,0,1,1.0,0.99717,0.00055,0.00228,0.02079,0.0,0.0,0.51352,0.6528203047183384,0.55,0.61,0.672,17696,27107,0.9659598214285714,0.000775451423507256,0.9905701754385965,0.6571955719557195,0.6,0.65,0.692,1781,2710,0.9625550660792952,0.0,0.9934282584884995,195,7e-06
