trial,timestamp,phase,trial_kind,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,signal_energy,area_factor,post_noise_energy,overall,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
17435,1789301905.6574469,dots_0_2_stage2,train,1,2,2,1,1.0,0.00381,0.0,0.99618,0.02509,1.85941,1.44,2.29217,0.6454832234012045,0.55,0.7,0.67,11254,17435,0.9489139878366638,0.0012037833190025795,0.9865302642796249,0.6351118760757315,0.5,0.67,0.68,1107,1743,0.9396092362344582,0.0,0.9897260273972602,198,6e-05
17436,1789301905.7608705,dots_0_2_stage2,train,1,0,0,1,1.0,0.99546,0.00109,0.00345,0.03152,0.0,0.0,0.42635,0.6455035558614362,0.6,0.7,0.67,11255,17436,0.9489228630993746,0.0012037833190025795,0.9865302642796249,0.6351118760757315,0.5,0.67,0.68,1107,1743,0.9396092362344582,0.0,0.9897260273972602,198,9e-06
17437,1789301905.7623558,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00413,0.0,0.99587,0.02683,1.95506,1.44,2.40963,0.6454665366748867,0.6,0.69,0.67,11255,17437,0.9489228630993746,0.001203576341127923,0.9865302642796249,0.6351118760757315,0.5,0.67,0.68,1107,1743,0.9396092362344582,0.0,0.9897260273972602,198,6.2e-05
17438,1789301905.7630696,dots_0_2_stage2,train,1,2,2,1,1.0,0.00076,0.0,0.99924,0.00626,2.0637,1.44,2.39484,0.6454868677600643,0.6,0.69,0.67,11256,17438,0.9489228630993746,0.001203576341127923,0.9865325605182407,0.6351118760757315,0.5,0.67,0.68,1107,1743,0.9396092362344582,0.0,0.9897260273972602,198,1.4e-05
17439,1789301905.7638476,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00373,0.0,0.99627,0.02461,1.87164,1.44,2.3728,0.6454498537760193,0.6,0.69,0.67,11256,17439,0.9489228630993746,0.0012033694344163659,0.9865325605182407,0.6351118760757315,0.5,0.67,0.68,1107,1743,0.9396092362344582,0.0,0.9897260273972602,195,5.2e-05
17440,1789301905.7645183,dots_0_2_stage2,probe,0,0,0,1,1.0,0.99307,0.00072,0.00621,0.04368,0.0,0.0,0.61925,0.6454701834862385,0.6,0.69,0.672,11257,17440,0.948931735278791,0.0012033694344163659,0.9865325605182407,0.6353211009174312,0.55,0.67,0.682,1108,1744,0.9397163120567376,0.0,0.9897260273972602,0,0.0
17441,1789301905.8698807,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00027,0.0,0.99973,0.00248,2.14556,1.44,2.78533,0.6454331747032853,0.6,0.69,0.67,11257,17441,0.948931735278791,0.0012031625988312134,0.9865325605182407,0.6353211009174312,0.55,0.67,0.682,1108,1744,0.9397163120567376,0.0,0.9897260273972602,152,6e-06
17442,1789301905.8707883,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00486,0.0,0.99513,0.03081,1.85146,1.44,2.34169,0.645396170163972,0.55,0.68,0.668,11257,17442,0.948931735278791,0.0012029558343357965,0.9865325605182407,0.6353211009174312,0.55,0.67,0.682,1108,1744,0.9397163120567376,0.0,0.9897260273972602,198,6.8e-05
17443,1789301905.8715465,dots_0_2_stage2,train,1,0,0,1,1.0,0.99438,0.00089,0.00473,0.03715,0.0,0.0,0.52351,0.6454164994553689,0.55,0.68,0.668,11258,17443,0.9489406043765196,0.0012029558343357965,0.9865325605182407,0.6353211009174312,0.55,0.67,0.682,1108,1744,0.9397163120567376,0.0,0.9897260273972602,192,1.3e-05
17444,1789301905.872179,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00159,0.0,0.99841,0.01187,1.87783,1.44,2.48686,0.6453795001146526,0.5,0.68,0.668,11258,17444,0.9489406043765196,0.0012027491408934709,0.9865325605182407,0.6353211009174312,0.55,0.67,0.682,1108,1744,0.9397163120567376,0.0,0.9897260273972602,198,2.5e-05
17445,1789301905.8728888,dots_0_2_stage2,train,1,2,2,1,1.0,0.00037,0.0,0.99963,0.00328,2.09311,1.44,2.55359,0.6453998280309544,0.5,0.69,0.668,11259,17445,0.9489406043765196,0.0012027491408934709,0.9865348559740924,0.6353211009174312,0.55,0.67,0.682,1108,1744,0.9397163120567376,0.0,0.9897260273972602,195,7e-06
17446,1789301905.9786556,dots_0_2_stage2,train,1,2,2,1,1.0,0.00067,0.0,0.99933,0.00554,2.07779,1.44,2.58417,0.6454201536168749,0.5,0.69,0.668,11260,17446,0.9489406043765196,0.0012027491408934709,0.9865371506475801,0.6353211009174312,0.55,0.67,0.682,1108,1744,0.9397163120567376,0.0,0.9897260273972602,198,1.2e-05
17447,1789301905.9795792,dots_0_2_stage2,train,1,0,0,1,1.0,0.99196,0.00073,0.00731,0.04921,0.0,0.0,0.63828,0.6454404768728148,0.55,0.7,0.668,11261,17447,0.9489494703941657,0.0012027491408934709,0.9865371506475801,0.6353211009174312,0.55,0.67,0.682,1108,1744,0.9397163120567376,0.0,0.9897260273972602,198,2.1e-05
17448,1789301905.9804227,dots_0_2_stage2,train,1,0,0,1,1.0,0.99202,0.0007,0.00727,0.04885,0.0,0.0,0.64763,0.6454607977991746,0.55,0.71,0.668,11262,17448,0.9489583333333333,0.0012027491408934709,0.9865371506475801,0.6353211009174312,0.55,0.67,0.682,1108,1744,0.9397163120567376,0.0,0.9897260273972602,198,2.2e-05
17449,1789301905.981157,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00246,0.0,0.99754,0.01727,2.00048,1.44,2.52927,0.6454238065218637,0.55,0.7,0.666,11262,17449,0.9489583333333333,0.0012025425184676172,0.9865371506475801,0.6353211009174312,0.55,0.67,0.682,1108,1744,0.9397163120567376,0.0,0.9897260273972602,198,3.7e-05
17450,1789301905.9818642,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.00437,0.0,0.99563,0.02816,1.85073,1.44,2.31316,0.6453868194842407,0.55,0.69,0.664,11262,17450,0.9489583333333333,0.0012023359670216421,0.9865371506475801,0.6349570200573066,0.55,0.66,0.682,1108,1745,0.9397163120567376,0.0,0.9897260273972602,0,0.0
17451,1789301906.0891988,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00055,0.0,0.99945,0.00467,2.11142,1.44,2.7513,0.6453498366855768,0.55,0.68,0.662,11262,17451,0.9489583333333333,0.0012021294865189765,0.9865371506475801,0.6349570200573066,0.55,0.66,0.682,1108,1745,0.9397163120567376,0.0,0.9897260273972602,162,1.1e-05
17452,1789301906.0902674,dots_0_2_stage2,train,1,2,2,1,1.0,0.00138,0.0,0.99862,0.01048,2.02292,1.44,2.54134,0.6453701581480633,0.55,0.68,0.662,11263,17452,0.9489583333333333,0.0012021294865189765,0.9865394445391038,0.6349570200573066,0.55,0.66,0.682,1108,1745,0.9397163120567376,0.0,0.9897260273972602,198,2.2e-05
17453,1789301906.0912113,dots_0_2_stage2,train,1,2,2,1,1.0,0.00036,0.0,0.99963,0.00326,2.08842,1.44,2.63323,0.6453904772818426,0.55,0.69,0.662,11264,17453,0.9489583333333333,0.0012021294865189765,0.986541737649063,0.6349570200573066,0.55,0.66,0.682,1108,1745,0.9397163120567376,0.0,0.9897260273972602,186,7e-06
17454,1789301906.0920532,dots_0_2_stage2,train,1,1,2,0,-1.0,0.0014,0.0,0.99859,0.01066,1.97826,1.44,2.55946,0.645353500630228,0.55,0.69,0.66,11264,17454,0.9489583333333333,0.001201923076923077,0.986541737649063,0.6349570200573066,0.55,0.66,0.682,1108,1745,0.9397163120567376,0.0,0.9897260273972602,198,2.2e-05
17455,1789301906.0928574,dots_0_2_stage2,train,1,2,2,1,1.0,0.00058,0.0,0.99942,0.00494,2.03613,1.44,2.56677,0.6453738183901461,0.55,0.69,0.66,11265,17455,0.9489583333333333,0.001201923076923077,0.9865440299778573,0.6349570200573066,0.55,0.66,0.682,1108,1745,0.9397163120567376,0.0,0.9897260273972602,198,1e-05
17456,1789301906.1979241,dots_0_2_stage2,train,1,2,2,1,1.0,0.00053,0.0,0.99946,0.00457,1.99406,1.44,2.5527,0.6453941338221815,0.55,0.7,0.66,11266,17456,0.9489583333333333,0.001201923076923077,0.9865463215258855,0.6349570200573066,0.55,0.66,0.682,1108,1745,0.9397163120567376,0.0,0.9897260273972602,198,9e-06
17457,1789301906.1989014,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00307,0.0,0.99693,0.02087,1.9349,1.44,2.52595,0.6453571633155755,0.55,0.69,0.66,11266,17457,0.9489583333333333,0.0012017167381974249,0.9865463215258855,0.6349570200573066,0.55,0.66,0.682,1108,1745,0.9397163120567376,0.0,0.9897260273972602,195,4.2e-05
17458,1789301906.1996534,dots_0_2_stage2,train,1,2,2,1,1.0,0.00058,0.0,0.99942,0.00494,1.9945,1.44,2.52712,0.6453774773742696,0.55,0.69,0.662,11267,17458,0.9489583333333333,0.0012017167381974249,0.9865486122935467,0.6349570200573066,0.55,0.66,0.682,1108,1745,0.9397163120567376,0.0,0.9897260273972602,198,1e-05
17459,1789301906.2003486,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00253,0.0,0.99746,0.01772,1.89107,1.44,2.45607,0.6453405120568189,0.55,0.68,0.662,11267,17459,0.9489583333333333,0.001201510470305527,0.9865486122935467,0.6349570200573066,0.55,0.66,0.682,1108,1745,0.9397163120567376,0.0,0.9897260273972602,198,3.8e-05
17460,1789301906.2011883,dots_0_2_stage2,probe,0,2,2,1,1.0,0.00063,0.0,0.99937,0.0053,2.04478,1.44,2.52962,0.6453608247422681,0.55,0.68,0.662,11268,17460,0.9489583333333333,0.001201510470305527,0.9865509022812393,0.6351660939289805,0.6,0.66,0.684,1109,1746,0.9397163120567376,0.0,0.9897435897435898,0,0.0
17461,1789301906.3062315,dots_0_2_stage2,train,1,2,2,1,1.0,0.00187,0.0,0.99813,0.01365,1.90861,1.44,2.37023,0.6453811351010824,0.6,0.68,0.662,11269,17461,0.9489583333333333,0.001201510470305527,0.9865531914893617,0.6351660939289805,0.6,0.66,0.684,1109,1746,0.9397163120567376,0.0,0.9897435897435898,198,3.2e-05
17462,1789301906.3071752,dots_0_2_stage2,train,1,2,2,1,1.0,0.00112,0.0,0.99888,0.00872,1.99142,1.44,2.56411,0.6454014431336617,0.65,0.68,0.662,11270,17462,0.9489583333333333,0.001201510470305527,0.9865554799183118,0.6351660939289805,0.6,0.66,0.684,1109,1746,0.9397163120567376,0.0,0.9897435897435898,198,2e-05
17463,1789301906.3083277,dots_0_2_stage2,train,1,2,2,1,1.0,0.0007,0.0,0.9993,0.0058,2.04493,1.44,2.54627,0.6454217488404054,0.65,0.68,0.662,11271,17463,0.9489583333333333,0.001201510470305527,0.9865577675684873,0.6351660939289805,0.6,0.66,0.684,1109,1746,0.9397163120567376,0.0,0.9897435897435898,198,1.3e-05
17464,1789301906.3094203,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00298,0.0,0.99702,0.02034,1.94448,1.44,2.4973,0.6453847915712323,0.65,0.67,0.66,11271,17464,0.9489583333333333,0.0012013042732109147,0.9865577675684873,0.6351660939289805,0.6,0.66,0.684,1109,1746,0.9397163120567376,0.0,0.9897435897435898,198,4.1e-05
17465,1789301906.3102748,dots_0_2_stage2,train,1,2,2,1,1.0,0.00012,0.0,0.99988,0.00124,2.13399,1.44,2.73436,0.645405095906098,0.65,0.67,0.66,11272,17465,0.9489583333333333,0.0012013042732109147,0.9865600544402858,0.6351660939289805,0.6,0.66,0.684,1109,1746,0.9397163120567376,0.0,0.9897435897435898,141,3e-06
17466,1789301906.4156413,dots_0_2_stage2,train,1,2,2,1,1.0,0.00211,0.0,0.99789,0.01513,1.90148,1.44,2.42484,0.645425397915951,0.65,0.67,0.662,11273,17466,0.9489583333333333,0.0012013042732109147,0.9865623405341044,0.6351660939289805,0.6,0.66,0.684,1109,1746,0.9397163120567376,0.0,0.9897435897435898,198,3.3e-05
17467,1789301906.4165785,dots_0_2_stage2,train,1,0,0,1,1.0,0.99156,0.00069,0.00775,0.05109,0.0,0.0,0.66799,0.6454456976011909,0.65,0.67,0.662,11274,17467,0.9489671931956257,0.0012013042732109147,0.9865623405341044,0.6351660939289805,0.6,0.66,0.684,1109,1746,0.9397163120567376,0.0,0.9897435897435898,195,2.4e-05
17468,1789301906.4173067,dots_0_2_stage2,train,1,2,2,1,1.0,0.00026,0.0,0.99974,0.00241,2.08145,1.44,2.63398,0.6454659949622166,0.65,0.68,0.662,11275,17468,0.9489671931956257,0.0012013042732109147,0.9865646258503401,0.6351660939289805,0.6,0.66,0.684,1109,1746,0.9397163120567376,0.0,0.9897435897435898,168,5e-06
17469,1789301906.417968,dots_0_2_stage2,train,1,0,0,1,1.0,0.99478,0.00094,0.00428,0.03509,0.0,0.0,0.49469,0.6454862899994276,0.7,0.68,0.662,11276,17469,0.948976049982645,0.0012013042732109147,0.9865646258503401,0.6351660939289805,0.6,0.66,0.684,1109,1746,0.9397163120567376,0.0,0.9897435897435898,198,1.1e-05
17470,1789301906.4185908,dots_0_2_stage2,probe,0,2,2,1,1.0,0.00049,0.0,0.99951,0.00422,2.08765,1.44,2.68694,0.6455065827132227,0.75,0.69,0.664,11277,17470,0.948976049982645,0.0012013042732109147,0.9865669103893896,0.6353749284487693,0.65,0.66,0.684,1110,1747,0.9397163120567376,0.0,0.9897610921501706,0,0.0
17471,1789301906.5237231,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00033,0.0,0.99967,0.00299,2.01268,1.44,2.61095,0.6454696353957987,0.75,0.69,0.662,11277,17471,0.948976049982645,0.0012010981468771448,0.9865669103893896,0.6353749284487693,0.65,0.66,0.684,1110,1747,0.9397163120567376,0.0,0.9897610921501706,167,6e-06
17472,1789301906.5248797,dots_0_2_stage2,train,1,0,0,1,1.0,0.99442,0.00087,0.00471,0.03691,0.0,0.0,0.52836,0.6454899267399268,0.75,0.7,0.664,11278,17472,0.9489849036959916,0.0012010981468771448,0.9865669103893896,0.6353749284487693,0.65,0.66,0.684,1110,1747,0.9397163120567376,0.0,0.9897610921501706,198,1.3e-05
17473,1789301906.525953,dots_0_2_stage2,train,1,1,2,0,-1.0,0.0014,0.0,0.9986,0.01061,1.90945,1.44,2.52604,0.6454529846048188,0.7,0.69,0.662,11278,17473,0.9489849036959916,0.001200892091267799,0.9865669103893896,0.6353749284487693,0.65,0.66,0.684,1110,1747,0.9397163120567376,0.0,0.9897610921501706,198,2.2e-05
17474,1789301906.5267947,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00157,0.0,0.99843,0.01172,1.94516,1.44,2.45306,0.6454160466979513,0.7,0.69,0.66,11278,17474,0.9489849036959916,0.0012006861063464838,0.9865669103893896,0.6353749284487693,0.65,0.66,0.684,1110,1747,0.9397163120567376,0.0,0.9897610921501706,195,2.4e-05
17475,1789301906.5274763,dots_0_2_stage2,train,1,2,2,1,1.0,0.00029,0.0,0.99971,0.00268,2.10531,1.44,2.5665,0.6454363376251788,0.7,0.69,0.66,11279,17475,0.9489849036959916,0.0012006861063464838,0.9865691941516491,0.6353749284487693,0.65,0.66,0.684,1110,1747,0.9397163120567376,0.0,0.9897610921501706,198,6e-06
17476,1789301906.6321392,dots_0_2_stage2,train,1,0,0,1,1.0,0.99315,0.00077,0.00607,0.04336,0.0,0.0,0.60022,0.6454566262302587,0.7,0.7,0.66,11280,17476,0.9489937543372657,0.0012006861063464838,0.9865691941516491,0.6353749284487693,0.65,0.66,0.684,1110,1747,0.9397163120567376,0.0,0.9897610921501706,198,1.7e-05
17477,1789301906.6333354,dots_0_2_stage2,train,1,0,0,1,1.0,0.99129,0.00071,0.008,0.05247,0.0,0.0,0.65894,0.6454769125135893,0.75,0.7,0.66,11281,17477,0.949002601908066,0.0012006861063464838,0.9865691941516491,0.6353749284487693,0.65,0.66,0.684,1110,1747,0.9397163120567376,0.0,0.9897610921501706,198,2.5e-05
17478,1789301906.6341965,dots_0_2_stage2,train,1,2,2,1,1.0,0.00039,0.0,0.99961,0.00347,1.99808,1.44,2.5772,0.6454971964755692,0.75,0.7,0.66,11282,17478,0.949002601908066,0.0012006861063464838,0.9865714771375149,0.6353749284487693,0.65,0.66,0.684,1110,1747,0.9397163120567376,0.0,0.9897610921501706,193,7e-06
17479,1789301906.6350102,dots_0_2_stage2,train,1,2,2,1,1.0,0.00129,0.0,0.99871,0.00987,1.86375,1.44,2.51884,0.6455174781165971,0.8,0.7,0.66,11283,17479,0.949002601908066,0.0012006861063464838,0.9865737593473828,0.6353749284487693,0.65,0.66,0.684,1110,1747,0.9397163120567376,0.0,0.9897610921501706,195,2.2e-05
17480,1789301906.6357973,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.0046,0.0,0.9954,0.02939,1.88965,1.44,2.31883,0.6454805491990847,0.75,0.69,0.658,11283,17480,0.949002601908066,0.0012004801920768306,0.9865737593473828,0.6350114416475973,0.65,0.65,0.682,1110,1748,0.9397163120567376,0.0,0.9897610921501706,0,0.0
17481,1789301906.74124,dots_0_2_stage2,train,1,0,0,1,1.0,0.99432,0.00082,0.00485,0.03736,0.0,0.0,0.54705,0.6455008294719982,0.75,0.69,0.658,11284,17481,0.9490114464099896,0.0012004801920768306,0.9865737593473828,0.6350114416475973,0.65,0.65,0.682,1110,1748,0.9397163120567376,0.0,0.9897610921501706,195,1.3e-05
17482,1789301906.7426789,dots_0_2_stage2,train,1,2,2,1,1.0,0.00042,0.0,0.99958,0.00368,1.86113,1.44,2.4905,0.6455211074247797,0.75,0.69,0.658,11285,17482,0.9490114464099896,0.0012004801920768306,0.9865760407816483,0.6350114416475973,0.65,0.65,0.682,1110,1748,0.9397163120567376,0.0,0.9897610921501706,198,7e-06
17483,1789301906.7435777,dots_0_2_stage2,train,1,0,0,1,1.0,0.99334,0.00077,0.00588,0.04239,0.0,0.0,0.59201,0.6455413830578276,0.75,0.69,0.658,11286,17483,0.9490202878446332,0.0012004801920768306,0.9865760407816483,0.6350114416475973,0.65,0.65,0.682,1110,1748,0.9397163120567376,0.0,0.9897610921501706,198,1.7e-05
17484,1789301906.7442846,dots_0_2_stage2,train,1,2,2,1,1.0,0.00047,0.0,0.99953,0.00404,2.0877,1.44,2.65121,0.6455616563715397,0.8,0.69,0.658,11287,17484,0.9490202878446332,0.0012004801920768306,0.9865783214407068,0.6350114416475973,0.65,0.65,0.682,1110,1748,0.9397163120567376,0.0,0.9897610921501706,195,9e-06
17485,1789301906.7452314,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00475,0.0,0.99524,0.03021,1.85627,1.44,2.33219,0.6455247354875607,0.75,0.68,0.656,11287,17485,0.9490202878446332,0.0012002743484224967,0.9865783214407068,0.6350114416475973,0.65,0.65,0.682,1110,1748,0.9397163120567376,0.0,0.9897610921501706,198,6.5e-05
17486,1789301906.8514557,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00325,0.0,0.99675,0.02189,1.97531,1.44,2.45054,0.6454878188264898,0.7,0.67,0.656,11287,17486,0.9490202878446332,0.0012000685753471626,0.9865783214407068,0.6350114416475973,0.65,0.65,0.682,1110,1748,0.9397163120567376,0.0,0.9897610921501706,198,5e-05
17487,1789301906.8526466,dots_0_2_stage2,train,1,2,2,1,1.0,0.00145,0.0,0.99855,0.01094,1.93995,1.44,2.41804,0.6455080917252817,0.7,0.67,0.658,11288,17487,0.9490202878446332,0.0012000685753471626,0.9865806013249533,0.6350114416475973,0.65,0.65,0.682,1110,1748,0.9397163120567376,0.0,0.9897610921501706,195,2.4e-05
17488,1789301906.8537617,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00063,0.0,0.99937,0.00525,2.14585,1.44,2.59358,0.6454711802378774,0.65,0.66,0.658,11288,17488,0.9490202878446332,0.0011998628728145354,0.9865806013249533,0.6350114416475973,0.65,0.65,0.682,1110,1748,0.9397163120567376,0.0,0.9897610921501706,188,1.1e-05
17489,1789301906.8545172,dots_0_2_stage2,train,1,0,0,1,1.0,0.99349,0.00077,0.00574,0.04161,0.0,0.0,0.59034,0.6454914517696838,0.65,0.66,0.658,11289,17489,0.9490291262135923,0.0011998628728145354,0.9865806013249533,0.6350114416475973,0.65,0.65,0.682,1110,1748,0.9397163120567376,0.0,0.9897610921501706,198,1.6e-05
17490,1789301906.8551369,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.00166,0.0,0.99833,0.01233,1.96857,1.44,2.45879,0.6454545454545455,0.6,0.65,0.656,11289,17490,0.9490291262135923,0.001199657240788346,0.9865806013249533,0.6346483704974271,0.6,0.64,0.68,1110,1749,0.9397163120567376,0.0,0.9897610921501706,0,0.0
17491,1789301906.9616377,dots_0_2_stage2,train,1,2,2,1,1.0,0.0023,0.0,0.9977,0.01629,1.91102,1.44,2.35862,0.6454748156194614,0.65,0.65,0.656,11290,17491,0.9490291262135923,0.001199657240788346,0.9865828804347826,0.6346483704974271,0.6,0.64,0.68,1110,1749,0.9397163120567376,0.0,0.9897610921501706,198,3.9e-05
17492,1789301906.9627318,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00247,0.0,0.99753,0.01733,1.92519,1.44,2.49229,0.6454379144751886,0.6,0.64,0.654,11290,17492,0.9490291262135923,0.001199451679232351,0.9865828804347826,0.6346483704974271,0.6,0.64,0.68,1110,1749,0.9397163120567376,0.0,0.9897610921501706,198,3.7e-05
17493,1789301906.9635582,dots_0_2_stage2,train,1,0,0,1,1.0,0.99167,0.00069,0.00764,0.05058,0.0,0.0,0.66486,0.6454581832733093,0.65,0.64,0.656,11291,17493,0.9490379615184608,0.001199451679232351,0.9865828804347826,0.6346483704974271,0.6,0.64,0.68,1110,1749,0.9397163120567376,0.0,0.9897610921501706,192,2.3e-05
17494,1789301906.964235,dots_0_2_stage2,train,1,0,0,1,1.0,0.9922,0.00068,0.00712,0.04792,0.0,0.0,0.65584,0.6454784497542014,0.7,0.64,0.656,11292,17494,0.9490467937608319,0.001199451679232351,0.9865828804347826,0.6346483704974271,0.6,0.64,0.68,1110,1749,0.9397163120567376,0.0,0.9897610921501706,198,2.1e-05
17495,1789301906.964939,dots_0_2_stage2,train,1,2,2,1,1.0,0.00146,0.0,0.99854,0.011,1.91911,1.44,2.32406,0.6454987139182624,0.7,0.64,0.656,11293,17495,0.9490467937608319,0.001199451679232351,0.9865851587705893,0.6346483704974271,0.6,0.64,0.68,1110,1749,0.9397163120567376,0.0,0.9897610921501706,198,2.3e-05
17496,1789301907.0718281,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00034,0.0,0.99966,0.00303,2.09621,1.44,2.79771,0.6454618198445359,0.65,0.63,0.654,11293,17496,0.9490467937608319,0.0011992461881103306,0.9865851587705893,0.6346483704974271,0.6,0.64,0.68,1110,1749,0.9397163120567376,0.0,0.9897610921501706,153,7e-06
17497,1789301907.0731044,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00173,0.0,0.99826,0.01278,1.98546,1.44,2.57034,0.6454249299879979,0.6,0.63,0.652,11293,17497,0.9490467937608319,0.001199040767386091,0.9865851587705893,0.6346483704974271,0.6,0.64,0.68,1110,1749,0.9397163120567376,0.0,0.9897610921501706,195,2.6e-05
17498,1789301907.073972,dots_0_2_stage2,train,1,0,0,1,1.0,0.99453,0.00087,0.0046,0.03632,0.0,0.0,0.52699,0.6454451937364271,0.6,0.64,0.654,11294,17498,0.9490556229422977,0.001199040767386091,0.9865851587705893,0.6346483704974271,0.6,0.64,0.68,1110,1749,0.9397163120567376,0.0,0.9897610921501706,198,1.3e-05
17499,1789301907.0749652,dots_0_2_stage2,train,1,2,2,1,1.0,0.00023,0.0,0.99977,0.00219,2.13062,1.44,2.65539,0.6454654551688668,0.6,0.65,0.656,11295,17499,0.9490556229422977,0.001199040767386091,0.9865874363327674,0.6346483704974271,0.6,0.64,0.68,1110,1749,0.9397163120567376,0.0,0.9897610921501706,159,5e-06
17500,1789301907.0759225,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.00128,0.0,0.99871,0.00986,2.04055,1.44,2.54028,0.6454285714285715,0.6,0.64,0.654,11295,17500,0.9490556229422977,0.001198835417023463,0.9865874363327674,0.6342857142857142,0.6,0.63,0.678,1110,1750,0.9397163120567376,0.0,0.9897610921501706,0,0.0
17501,1789301907.1808503,dots_0_2_stage2,train,1,0,0,1,1.0,0.9937,0.00079,0.00551,0.04058,0.0,0.0,0.58182,0.6454488314953432,0.6,0.64,0.654,11296,17501,0.9490644490644491,0.001198835417023463,0.9865874363327674,0.6342857142857142,0.6,0.63,0.678,1110,1750,0.9397163120567376,0.0,0.9897610921501706,198,1.5e-05
17502,1789301907.181852,dots_0_2_stage2,train,1,2,2,1,1.0,0.00059,0.0,0.99941,0.00496,1.92972,1.44,2.45073,0.6454690892469432,0.6,0.65,0.654,11297,17502,0.9490644490644491,0.001198835417023463,0.9865897131217111,0.6342857142857142,0.6,0.63,0.678,1110,1750,0.9397163120567376,0.0,0.9897610921501706,198,1e-05
17503,1789301907.1827066,dots_0_2_stage2,train,1,2,2,1,1.0,0.0012,0.0,0.9988,0.0093,1.97382,1.44,2.46889,0.6454893446837685,0.6,0.65,0.654,11298,17503,0.9490644490644491,0.001198835417023463,0.986591989137814,0.6342857142857142,0.6,0.63,0.678,1110,1750,0.9397163120567376,0.0,0.9897610921501706,195,2.2e-05
17504,1789301907.183813,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00251,0.0,0.99749,0.01757,1.90794,1.44,2.46202,0.6454524680073126,0.55,0.64,0.652,11298,17504,0.9490644490644491,0.0011986301369863014,0.986591989137814,0.6342857142857142,0.6,0.63,0.678,1110,1750,0.9397163120567376,0.0,0.9897610921501706,198,3.6e-05
17505,1789301907.184862,dots_0_2_stage2,train,1,2,2,1,1.0,0.00038,0.0,0.99962,0.00339,2.14635,1.44,2.75428,0.6454727220794059,0.6,0.64,0.654,11299,17505,0.9490644490644491,0.0011986301369863014,0.9865942643814696,0.6342857142857142,0.6,0.63,0.678,1110,1750,0.9397163120567376,0.0,0.9897610921501706,147,9e-06
17506,1789301907.290412,dots_0_2_stage2,train,1,0,0,1,1.0,0.99349,0.00081,0.0057,0.0417,0.0,0.0,0.57536,0.6454929738375415,0.65,0.64,0.654,11300,17506,0.9490732721288758,0.0011986301369863014,0.9865942643814696,0.6342857142857142,0.6,0.63,0.678,1110,1750,0.9397163120567376,0.0,0.9897610921501706,198,1.6e-05
17507,1789301907.2916646,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00396,0.0,0.99603,0.02592,1.9592,1.44,2.42326,0.6454561032729765,0.6,0.63,0.652,11300,17507,0.9490732721288758,0.0011984249272384865,0.9865942643814696,0.6342857142857142,0.6,0.63,0.678,1110,1750,0.9397163120567376,0.0,0.9897610921501706,195,5.9e-05
17508,1789301907.2926352,dots_0_2_stage2,train,1,0,0,1,1.0,0.9919,0.00069,0.00742,0.04944,0.0,0.0,0.65872,0.6454763536668952,0.65,0.63,0.652,11301,17508,0.9490820921371667,0.0011984249272384865,0.9865942643814696,0.6342857142857142,0.6,0.63,0.678,1110,1750,0.9397163120567376,0.0,0.9897610921501706,198,2.2e-05
17509,1789301907.2935207,dots_0_2_stage2,train,1,0,0,1,1.0,0.99338,0.00077,0.00585,0.04218,0.0,0.0,0.59559,0.6454966017476726,0.65,0.64,0.654,11302,17509,0.9490909090909091,0.0011984249272384865,0.9865942643814696,0.6342857142857142,0.6,0.63,0.678,1110,1750,0.9397163120567376,0.0,0.9897610921501706,198,1.7e-05
